Ontology1,Ontology2,Entity1,Entity2,Parent1,Parent2,Path1,Path2,Type,Ngram1_Entity,Ngram2_Entity,Ngram3_Entity,Ngram4_Entity,Dice_Entity,Jaccard_Entity,Jaro_Entity,Monge-Elkan_Entity,SmithWaterman_Entity,AffineGap_Entity,BagDistance_Entity,Cosine_similarity_Entity,PartialRatio_Entity,Soft_TFIDF_Entity,Editex_Entity,GeneralizedJaccard_Entity,JaroWinkler_Entity,Levenshtein_Entity,PartialTokenSort_Entity,Ratio_Entity,Soundex_Entity,TFIDF_Entity,TokenSort_Entity,TverskyIndex_Entity,OverlapCoef_Entity,Needleman-Wunsch_Entity,Wordnet_sim_Entity,Word2vec_sim_Entity,Ngram1_Parent,Ngram2_Parent,Ngram3_Parent,Ngram4_Parent,Dice_Parent,Jaccard_Parent,Jaro_Parent,Monge-Elkan_Parent,SmithWaterman_Parent,AffineGap_Parent,BagDistance_Parent,Cosine_similarity_Parent,PartialRatio_Parent,Soft_TFIDF_Parent,Editex_Parent,GeneralizedJaccard_Parent,JaroWinkler_Parent,Levenshtein_Parent,PartialTokenSort_Parent,Ratio_Parent,Soundex_Parent,TFIDF_Parent,TokenSort_Parent,TverskyIndex_Parent,OverlapCoef_Parent,Needleman-Wunsch_Parent,Wordnet_sim_Parent,Word2vec_sim_Parent,Ngram1_Path,Ngram2_Path,Ngram3_Path,Ngram4_Path,Dice_Path,Jaccard_Path,Jaro_Path,Monge-Elkan_Path,SmithWaterman_Path,AffineGap_Path,BagDistance_Path,Cosine_similarity_Path,PartialRatio_Path,Soft_TFIDF_Path,Editex_Path,GeneralizedJaccard_Path,JaroWinkler_Path,Levenshtein_Path,PartialTokenSort_Path,Ratio_Path,Soundex_Path,TFIDF_Path,TokenSort_Path,TverskyIndex_Path,OverlapCoef_Path,Needleman-Wunsch_Path,Wordnet_sim_Path,Word2vec_sim_Path
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Chapter,Book,Part,Entry,Thing/Reference/Part/Chapter,Thing/Entry/Book,Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-3.0,0.46153846153846156,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.46666666865348816,0.46666666865348816,1.0,0.0,0.4,0.0,0.25,0.0,0.19999999999999996,0.0,0.46666666865348816,0.19999999999999996,0.25,0.22,0,0.0,0.22,0.0,0.0,0.0,0.16666666666666666,0.0,0.29411764705882354,0.15,0.14285714285714285,0.13636363636363635,0.0,0.0,0.5940476059913635,0.7797077894210815,6.0,1.5,0.3571428571428571,0.0,0.5,0.6328462958335876,0.3928571428571429,0.6328462958335876,0.7564285397529602,0.3214285714285714,0.56,0.36,0,0.0,0.41,0.0,0.0,-3.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Chapter,Phdthesis,Part,Entry,Thing/Reference/Part/Chapter,Thing/Entry/Phdthesis,Class,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.5873016119003296,0.5886243581771851,2.0,0.5,0.33333333333333337,0.0,0.43,0.5886243581771851,0.2777777777777778,0.5886243581771851,0.5873016119003296,0.2222222222222222,0.43,0.38,0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.46666666865348816,0.46666666865348816,1.0,0.0,0.4,0.0,0.25,0.0,0.19999999999999996,0.0,0.46666666865348816,0.19999999999999996,0.25,0.22,0,0.0,0.22,0.0,0.0,0.0,0.16666666666666666,0.0,0.4,0.1590909090909091,0.1276595744680851,0.12244897959183673,0.0,0.0,0.6507936716079712,0.8100000023841858,6.0,5.5,0.5,0.0,0.48,0.6833333373069763,0.4821428571428571,0.6833333373069763,0.7904762029647827,0.3928571428571429,0.58,0.49,0,0.0,0.49,0.0,0.0,4.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Chapter,Misc,Part,Entry,Thing/Reference/Part/Chapter,Thing/Entry/Misc,Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.25,0.0,0,0.0,0.18,0.0,0.0,-3.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.46666666865348816,0.46666666865348816,1.0,0.0,0.4,0.0,0.25,0.0,0.19999999999999996,0.0,0.46666666865348816,0.19999999999999996,0.25,0.22,0,0.0,0.22,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.15,0.14285714285714285,0.13636363636363635,0.0,0.0,0.6328462958335876,0.8023809790611267,6.0,1.5,0.3928571428571429,0.0,0.5,0.670634925365448,0.4107142857142857,0.670634925365448,0.7797077894210815,0.3214285714285714,0.69,0.36,0,0.0,0.41,0.0,0.0,-3.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Chapter,Unpublished,Part,Entry,Thing/Reference/Part/Chapter,Thing/Entry/Unpublished,Class,0.2,0.0,0.0,0.0,0.0,0.0,0.48917749524116516,0.48917749524116516,1.0,-1.5,0.2727272727272727,0.0,0.36,0.0,0.13636363636363635,0.0,0.48917749524116516,0.09090909090909094,0.36,0.22,0,0.0,0.22,0.0,0.0,-3.0,0.18181818181818182,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.46666666865348816,0.46666666865348816,1.0,0.0,0.4,0.0,0.25,0.0,0.19999999999999996,0.0,0.46666666865348816,0.19999999999999996,0.25,0.22,0,0.0,0.22,0.0,0.0,0.0,0.16666666666666666,0.0,0.34210526315789475,0.1276595744680851,0.12244897959183673,0.11764705882352941,0.0,0.0,0.6252189874649048,0.7788819670677185,6.0,5.0,0.4642857142857143,0.0,0.43,0.6314699649810791,0.4821428571428571,0.6314699649810791,0.7751314043998718,0.3214285714285714,0.48,0.27,0,0.0,0.31,0.0,0.0,4.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Chapter,Booklet,Part,Entry,Thing/Reference/Part/Chapter,Thing/Entry/Booklet,Class,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3571428656578064,0.3571428656578064,1.0,1.0,0.2857142857142857,0.0,0.17,0.0,0.2142857142857143,0.0,0.3571428656578064,0.1428571428571429,0.17,0.14,0,0.0,0.14,0.0,0.0,1.0,0.10526315789473684,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.46666666865348816,0.46666666865348816,1.0,0.0,0.4,0.0,0.25,0.0,0.19999999999999996,0.0,0.46666666865348816,0.19999999999999996,0.25,0.22,0,0.0,0.22,0.0,0.0,0.0,0.16666666666666666,0.0,0.34285714285714286,0.13953488372093023,0.13333333333333333,0.1276595744680851,0.0,0.0,0.6311612129211426,0.7989300489425659,7.0,4.5,0.4285714285714286,0.0,0.42,0.6648833751678467,0.4107142857142857,0.6648833751678467,0.7786967158317566,0.3571428571428571,0.54,0.34,0,0.0,0.47,0.0,0.0,1.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Chapter,Mastersthesis,Part,Entry,Thing/Reference/Part/Chapter,Thing/Entry/Mastersthesis,Class,0.3333333333333333,0.1,0.043478260869565216,0.0,0.0,0.0,0.6263736486434937,0.6263736486434937,4.0,-1.0,0.3846153846153846,0.0,0.57,0.6263736486434937,0.2692307692307693,0.6263736486434937,0.6263736486434937,0.23076923076923073,0.57,0.4,0,0.0,0.4,0.0,0.0,-4.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.46666666865348816,0.46666666865348816,1.0,0.0,0.4,0.0,0.25,0.0,0.19999999999999996,0.0,0.46666666865348816,0.19999999999999996,0.25,0.22,0,0.0,0.22,0.0,0.0,0.0,0.16666666666666666,0.0,0.43243243243243246,0.1702127659574468,0.14,0.11320754716981132,0.0,0.0,0.6538095474243164,0.8103697299957275,7.0,6.0,0.5714285714285714,0.0,0.4,0.6839495897293091,0.4464285714285714,0.6839495897293091,0.7922857403755188,0.3214285714285714,0.44,0.45,0,0.0,0.45,0.0,0.0,6.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Chapter,Proceedings,Part,Entry,Thing/Reference/Part/Chapter,Thing/Entry/Proceedings,Class,0.125,0.0,0.0,0.0,0.0,0.0,0.411255419254303,0.45598846673965454,1.0,-1.5,0.18181818181818177,0.0,0.14,0.0,0.2272727272727273,0.0,0.411255419254303,0.09090909090909094,0.29,0.11,0,0.0,0.22,0.0,0.0,-3.0,0.16666666666666666,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.46666666865348816,0.46666666865348816,1.0,0.0,0.4,0.0,0.25,0.0,0.19999999999999996,0.0,0.46666666865348816,0.19999999999999996,0.25,0.22,0,0.0,0.22,0.0,0.0,0.0,0.16666666666666666,0.0,0.4166666666666667,0.17777777777777778,0.12244897959183673,0.11764705882352941,0.0,0.0,0.6404072046279907,0.8034161329269409,6.0,6.0,0.5357142857142857,0.0,0.43,0.6723602414131165,0.4464285714285714,0.6723602414131165,0.7842442989349365,0.3571428571428571,0.61,0.39,0,0.0,0.51,0.0,0.0,5.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Chapter,Manual,Part,Entry,Thing/Reference/Part/Chapter,Thing/Entry/Manual,Class,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.4365079402923584,0.4365079402923584,1.0,0.0,0.1428571428571429,0.0,0.17,0.0,0.2857142857142857,0.0,0.4365079402923584,0.1428571428571429,0.17,0.15,0,0.0,0.15,0.0,0.0,0.0,0.18181818181818182,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.46666666865348816,0.46666666865348816,1.0,0.0,0.4,0.0,0.25,0.0,0.19999999999999996,0.0,0.46666666865348816,0.19999999999999996,0.25,0.22,0,0.0,0.22,0.0,0.0,0.0,0.16666666666666666,0.0,0.35294117647058826,0.14285714285714285,0.13636363636363635,0.13043478260869565,0.0,0.0,0.6428571343421936,0.791147768497467,7.0,3.5,0.4285714285714286,0.0,0.5,0.6519129276275635,0.4285714285714286,0.6519129276275635,0.7857142686843872,0.3571428571428571,0.57,0.39,0,0.0,0.35,0.0,0.0,0.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Chapter,Incollection,Part,Entry,Thing/Reference/Part/Chapter,Thing/Entry/Incollection,Class,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.3174603283405304,0.44841268658638,1.0,-2.5,0.16666666666666663,0.0,0.14,0.0,0.375,0.0,0.3174603283405304,0.08333333333333337,0.29,0.11,0,0.0,0.21,0.0,0.0,-4.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.46666666865348816,0.46666666865348816,1.0,0.0,0.4,0.0,0.25,0.0,0.19999999999999996,0.0,0.46666666865348816,0.19999999999999996,0.25,0.22,0,0.0,0.22,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.14893617021276595,0.12,0.11538461538461539,0.0,0.0,0.5917277336120605,0.7921428680419922,8.0,5.0,0.4642857142857143,0.0,0.46,0.6535714268684387,0.4464285714285714,0.6535714268684387,0.7550366520881653,0.2857142857142857,0.59,0.42,0,0.0,0.38,0.0,0.0,4.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Chapter,Inbook,Part,Entry,Thing/Reference/Part/Chapter,Thing/Entry/Inbook,Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.46666666865348816,0.46666666865348816,1.0,0.0,0.4,0.0,0.25,0.0,0.19999999999999996,0.0,0.46666666865348816,0.19999999999999996,0.25,0.22,0,0.0,0.22,0.0,0.0,0.0,0.16666666666666666,0.0,0.2777777777777778,0.14285714285714285,0.13636363636363635,0.13043478260869565,0.0,0.0,0.570899486541748,0.764430046081543,6.0,2.5,0.3571428571428571,0.0,0.44,0.6073833703994751,0.3928571428571429,0.6073833703994751,0.7425397038459778,0.3214285714285714,0.57,0.35,0,0.0,0.35,0.0,0.0,-1.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Conference,Thing,Entry,Thing/PageRange,Thing/Entry/Conference,Class,0.1875,0.05,0.045454545454545456,0.041666666666666664,0.0,0.0,0.4333333373069763,0.49166667461395264,3.0,2.0,0.30000000000000004,0.0,0.33,0.37712363630135465,0.5,0.2666666805744171,0.4333333373069763,0.30000000000000004,0.44,0.32,0,0.0,0.42,0.0,0.0,2.0,0.10526315789473684,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0,0.0,0.2,0.0,0.0,0.0,0.35294117647058826,0.0,0.32142857142857145,0.21875,0.20588235294117646,0.19444444444444445,0.0,0.0,0.632659912109375,0.6487878859043121,6.0,5.0,0.40909090909090906,0.0,0.47,0.4756900263965689,0.5,0.33636364340782166,0.7795959711074829,0.40909090909090906,0.53,0.49,0,0.0,0.54,0.0,0.0,2.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Entry,Thing,Thing,Thing/PageRange,Thing/Entry,Class,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333432674408,1.0,-2.5,0.11111111111111116,0.0,0.22,0.0,0.2222222222222222,0.0,0.0,0.0,0.4,0.14,0,0.0,0.29,0.0,0.0,-4.0,0.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.3684210526315789,0.2727272727272727,0.25,0.23076923076923078,0.0,0.0,0.7010101079940796,0.7457575798034668,6.0,3.5,0.4666666666666667,0.0,0.55,0.9920922225807209,0.5333333333333333,0.3893939256668091,0.8206060528755188,0.4,0.67,0.54,0,0.0,0.62,0.0,0.0,2.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Article,Thing,Entry,Thing/PageRange,Thing/Entry/Article,Class,0.06666666666666667,0.058823529411764705,0.05263157894736842,0.047619047619047616,0.0,0.0,0.41798943281173706,0.5146825462579727,1.0,-0.5,0.11111111111111116,0.0,0.14,0.3995714692867419,0.2777777777777778,0.2825396955013275,0.41798943281173706,0.11111111111111116,0.31,0.12,0,0.0,0.25,0.0,0.0,-1.0,0.5,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0,0.0,0.2,0.0,0.0,0.0,0.35294117647058826,0.0,0.3076923076923077,0.2413793103448276,0.22580645161290322,0.21212121212121213,0.0,0.0,0.6514619588851929,0.7025877237319946,6.0,4.5,0.42105263157894735,0.0,0.47,0.9083841138721432,0.5,0.34934210777282715,0.7908771634101868,0.368421052631579,0.59,0.41,0,0.0,0.53,0.0,0.0,3.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Inproceedings,Thing,Entry,Thing/PageRange,Thing/Entry/Inproceedings,Class,0.2222222222222222,0.043478260869565216,0.0,0.0,0.0,0.0,0.4173789322376251,0.5252136737108231,3.0,0.5,0.3076923076923077,0.0,0.33,0.38981527464659166,0.46153846153846156,0.2756410241127014,0.4173789322376251,0.23076923076923073,0.33,0.27,0,0.0,0.36,0.0,0.0,-1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0,0.0,0.2,0.0,0.0,0.0,0.35294117647058826,0.0,0.3333333333333333,0.2,0.15789473684210525,0.15,0.0,0.0,0.6222222447395325,0.6428333520889282,6.0,3.5,0.4,0.0,0.47,0.47022602466191954,0.48,0.33250001072883606,0.7733333706855774,0.36,0.6,0.45,0,0.0,0.5,0.0,0.0,-1.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,TechReport,Thing,Entry,Thing/PageRange,Thing/Entry/TechReport,Class,0.1875,0.0,0.0,0.0,0.0,0.0,0.5444444417953491,0.4772222191095352,1.0,0.0,0.30000000000000004,0.0,0.33,0.0,0.19999999999999996,0.0,0.5444444417953491,0.09999999999999998,0.31,0.32,0,0.0,0.21,0.0,0.0,0.0,0.10526315789473684,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0,0.0,0.2,0.0,0.0,0.0,0.35294117647058826,0.0,0.37037037037037035,0.18181818181818182,0.17142857142857143,0.16216216216216217,0.0,0.0,0.6737373471260071,0.7116666734218597,6.0,3.0,0.4545454545454546,0.0,0.47,0.654166668653488,0.40909090909090906,0.23749999205271402,0.8042424321174622,0.36363636363636365,0.64,0.49,0,0.0,0.43,0.0,0.0,1.0,0.16666666666666666,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Book,Thing,Entry,Thing/PageRange,Thing/Entry/Book,Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-5.0,0.11764705882352941,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0,0.0,0.2,0.0,0.0,0.0,0.35294117647058826,0.0,0.2916666666666667,0.2222222222222222,0.20689655172413793,0.1935483870967742,0.0,0.0,0.6347222328186035,0.7116666734218597,6.0,5.0,0.4375,0.0,0.47,0.9251313748621895,0.53125,0.35624998807907104,0.78083336353302,0.375,0.59,0.45,0,0.0,0.52,0.0,0.0,5.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Phdthesis,Thing,Entry,Thing/PageRange,Thing/Entry/Phdthesis,Class,0.125,0.05263157894736842,0.047619047619047616,0.043478260869565216,0.0,0.0,0.48148149251937866,0.5268518626689911,1.0,1.0,0.2222222222222222,0.0,0.22,0.40593168160812687,0.16666666666666663,0.28703704476356506,0.5333333611488342,0.11111111111111116,0.22,0.22,0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0,0.0,0.2,0.0,0.0,0.0,0.35294117647058826,0.0,0.3333333333333333,0.22580645161290322,0.17647058823529413,0.16666666666666666,0.0,0.0,0.6391534209251404,0.6540079414844513,6.0,3.5,0.4285714285714286,0.0,0.47,0.484592620913828,0.4285714285714286,0.34265872836112976,0.7834920287132263,0.33333333333333337,0.53,0.44,0,0.0,0.44,0.0,0.0,1.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Misc,Thing,Entry,Thing/PageRange,Thing/Entry/Misc,Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.05555555555555558,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0,0.0,0.2,0.0,0.0,0.0,0.35294117647058826,0.0,0.2916666666666667,0.2222222222222222,0.20689655172413793,0.1935483870967742,0.0,0.0,0.6347222328186035,0.7116666734218597,6.0,5.0,0.4375,0.0,0.47,0.9251313748621895,0.5,0.35624998807907104,0.78083336353302,0.375,0.47,0.45,0,0.0,0.52,0.0,0.0,5.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Unpublished,Thing,Entry,Thing/PageRange,Thing/Entry/Unpublished,Class,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.40067338943481445,0.4386363625526428,1.0,-1.0,0.18181818181818177,0.0,0.14,0.0,0.2272727272727273,0.0,0.40067338943481445,0.09090909090909094,0.22,0.1,0,0.0,0.2,0.0,0.0,-1.0,0.13333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0,0.0,0.2,0.0,0.0,0.0,0.35294117647058826,0.0,0.26666666666666666,0.17647058823529413,0.16666666666666666,0.15789473684210525,0.0,0.0,0.6270531415939331,0.647934764623642,6.0,2.5,0.34782608695652173,0.0,0.47,0.4767846643460938,0.3913043478260869,0.3371376693248749,0.7762318849563599,0.34782608695652173,0.53,0.37,0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Booklet,Thing,Entry,Thing/PageRange,Thing/Entry/Booklet,Class,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.41798943281173706,0.45595237612724304,1.0,-1.5,0.11111111111111116,0.0,0.14,0.0,0.16666666666666663,0.0,0.41798943281173706,0.0,0.14,0.12,0,0.0,0.12,0.0,0.0,-2.0,0.43478260869565216,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0,0.0,0.2,0.0,0.0,0.0,0.35294117647058826,0.0,0.3076923076923077,0.2,0.1875,0.17647058823529413,0.0,0.0,0.609795331954956,0.6998245716094971,6.0,4.0,0.42105263157894735,0.0,0.47,0.9018712878123003,0.4736842105263158,0.34473684430122375,0.7658771872520447,0.368421052631579,0.59,0.41,0,0.0,0.47,0.0,0.0,3.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Mastersthesis,Thing,Entry,Thing/PageRange,Thing/Entry/Mastersthesis,Class,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.5213675498962402,0.5252136737108231,2.0,0.0,0.23076923076923073,0.0,0.33,0.38981527464659166,0.3076923076923077,0.2756410241127014,0.5213675498962402,0.23076923076923073,0.44,0.27,0,0.0,0.36,0.0,0.0,-1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0,0.0,0.2,0.0,0.0,0.0,0.35294117647058826,0.0,0.3333333333333333,0.16666666666666666,0.15789473684210525,0.15,0.0,0.0,0.6555555462837219,0.6428333520889282,6.0,2.5,0.4,0.0,0.47,0.47022602466191954,0.4,0.33250001072883606,0.7933333516120911,0.36,0.6,0.45,0,0.0,0.5,0.0,0.0,-1.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Proceedings,Thing,Entry,Thing/PageRange,Thing/Entry/Proceedings,Class,0.3333333333333333,0.1,0.043478260869565216,0.04,0.0,0.0,0.603367030620575,0.5659090876579285,3.0,2.5,0.4545454545454546,0.0,0.33,0.7692464509039177,0.5454545454545454,0.280303031206131,0.6430303454399109,0.36363636363636365,0.33,0.4,0,0.0,0.4,0.0,0.0,2.0,0.125,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0,0.0,0.2,0.0,0.0,0.0,0.35294117647058826,0.0,0.4074074074074074,0.25,0.16666666666666666,0.15789473684210525,0.0,0.0,0.6765919923782349,0.647934764623642,6.0,5.0,0.4782608695652174,0.0,0.47,0.4767846643460938,0.5217391304347826,0.3371376693248749,0.805955171585083,0.4347826086956522,0.6,0.53,0,0.0,0.53,0.0,0.0,2.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Manual,Thing,Entry,Thing/PageRange,Thing/Entry/Manual,Class,0.25,0.0625,0.0,0.0,0.0,0.0,0.5185185074806213,0.5250000059604645,2.0,-0.5,0.33333333333333337,0.0,0.36,0.4085506024808968,0.2777777777777778,0.2888889014720917,0.5185185074806213,0.2222222222222222,0.36,0.27,0,0.0,0.27,0.0,0.0,-1.0,0.13333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0,0.0,0.2,0.0,0.0,0.0,0.35294117647058826,0.0,0.375,0.25,0.1935483870967742,0.18181818181818182,0.0,0.0,0.6629629731178284,0.7063888907432556,6.0,5.5,0.5,0.0,0.53,0.9159651518074947,0.5,0.3532407283782959,0.7977777719497681,0.4444444444444444,0.6,0.48,0,0.0,0.61,0.0,0.0,5.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Incollection,Thing,Entry,Thing/PageRange,Thing/Entry/Incollection,Class,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.29629629850387573,0.4833333343267441,1.0,-1.0,0.16666666666666663,0.0,0.25,0.36926687368304484,0.29166666666666663,0.2611111104488373,0.29629629850387573,0.08333333333333337,0.25,0.19,0,0.0,0.19,0.0,0.0,-2.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0,0.0,0.2,0.0,0.0,0.0,0.35294117647058826,0.0,0.25806451612903225,0.17142857142857143,0.16216216216216217,0.15384615384615385,0.0,0.0,0.5805555582046509,0.6436111181974411,6.0,2.0,0.33333333333333337,0.0,0.47,0.4694403231119795,0.4375,0.33194443583488464,0.7483333349227905,0.33333333333333337,0.53,0.41,0,0.0,0.51,0.0,0.0,-1.0,0.0,0.0
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Inbook,Thing,Entry,Thing/PageRange,Thing/Entry/Inbook,Class,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.22777777910232544,1.0,-2.0,0.11111111111111116,0.0,0.2,0.0,0.11111111111111116,0.0,0.0,0.0,0.2,0.13,0,0.0,0.13,0.0,0.0,-3.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0,0.0,0.2,0.0,0.0,0.0,0.35294117647058826,0.0,0.2692307692307692,0.20689655172413793,0.1935483870967742,0.18181818181818182,0.0,0.0,0.6185185313224792,0.70333331823349,6.0,4.5,0.38888888888888884,0.0,0.47,0.9087631404808016,0.5277777777777778,0.3481481373310089,0.7711111307144165,0.38888888888888884,0.53,0.42,0,0.0,0.55,0.0,0.0,4.0,0.0,0.0
