Ontology1,Ontology2,Entity1,Entity2,Parent1,Parent2,Path1,Path2,Type
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasType,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasType,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasPages,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasPages,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasOrganization,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasOrganization,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasEditor,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasEditor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,humanCreator,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/humanCreator,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasLocation,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasLocation,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasTitle,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasTitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,subject,DatatypeProperty,AnnotationProperty,Property/DatatypeProperty/mrNumber,Property/AnnotationProperty/subject,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasEdition,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasEdition,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,bibliographicCitation,DatatypeProperty,AnnotationProperty,Property/DatatypeProperty/mrNumber,Property/AnnotationProperty/bibliographicCitation,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasInstitution,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasInstitution,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasSchool,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasSchool,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasMrnumber,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasMrnumber,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,creator,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/creator,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasAnnotation,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasAnnotation,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,description,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/description,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasAddress,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasAddress,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasBooktitle,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasBooktitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,identifier,DatatypeProperty,AnnotationProperty,Property/DatatypeProperty/mrNumber,Property/AnnotationProperty/identifier,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasAuthor,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasAuthor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasSize,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasSize,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasChapter,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasChapter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasLCCN,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasLCCN,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasISBN,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasISBN,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasContents,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasContents,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasAffiliation,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasAffiliation,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasJournal,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasJournal,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasSeries,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasSeries,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasNumber,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasNumber,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasMonth,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasMonth,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,title,DatatypeProperty,AnnotationProperty,Property/DatatypeProperty/mrNumber,Property/AnnotationProperty/title,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasNote,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasNote,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasYear,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasYear,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,abstract,DatatypeProperty,AnnotationProperty,Property/DatatypeProperty/mrNumber,Property/AnnotationProperty/abstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,howPublished,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/howPublished,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasKey,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasKey,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasCrossref,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/hasCrossref,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,pageChapterData,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/pageChapterData,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasLanguage,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasLanguage,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,source,ObjectProperty,AnnotationProperty,Property/ObjectProperty/directors,Property/AnnotationProperty/source,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasPublisher,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasPublisher,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasURL,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasURL,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasPrice,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasPrice,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasKeywords,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasKeywords,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasISSN,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasISSN,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,date,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/date,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasAbstract,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasAbstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasCopyright,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasCopyright,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasVolume,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasVolume,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasType,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasType,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasPages,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasPages,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasOrganization,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasOrganization,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasEditor,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasEditor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,humanCreator,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/humanCreator,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasLocation,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasLocation,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasTitle,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasTitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,subject,ObjectProperty,AnnotationProperty,Property/ObjectProperty/directors,Property/AnnotationProperty/subject,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasEdition,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasEdition,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,bibliographicCitation,ObjectProperty,AnnotationProperty,Property/ObjectProperty/directors,Property/AnnotationProperty/bibliographicCitation,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasInstitution,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasInstitution,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasSchool,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasSchool,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasMrnumber,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasMrnumber,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,creator,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/creator,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasAnnotation,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasAnnotation,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,description,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/description,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasAddress,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasAddress,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasBooktitle,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasBooktitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,identifier,ObjectProperty,AnnotationProperty,Property/ObjectProperty/directors,Property/AnnotationProperty/identifier,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasAuthor,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasAuthor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasSize,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasSize,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasChapter,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasChapter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasLCCN,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasLCCN,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasISBN,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasISBN,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasContents,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasContents,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasAffiliation,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasAffiliation,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasJournal,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasJournal,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasSeries,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasSeries,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasNumber,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasNumber,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasMonth,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasMonth,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,title,ObjectProperty,AnnotationProperty,Property/ObjectProperty/directors,Property/AnnotationProperty/title,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasNote,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasNote,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasYear,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasYear,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,abstract,ObjectProperty,AnnotationProperty,Property/ObjectProperty/directors,Property/AnnotationProperty/abstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,howPublished,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/howPublished,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasKey,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasKey,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,directors,hasCrossref,ObjectProperty,DatatypeProperty,Property/ObjectProperty/directors,Property/DatatypeProperty/hasCrossref,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,pageChapterData,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/pageChapterData,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasLanguage,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasLanguage,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,source,DatatypeProperty,AnnotationProperty,Property/DatatypeProperty/edition,Property/AnnotationProperty/source,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasPublisher,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasPublisher,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasURL,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasURL,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasPrice,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasPrice,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasKeywords,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasKeywords,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasISSN,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasISSN,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,date,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/date,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasAbstract,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasAbstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasCopyright,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasCopyright,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasVolume,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasVolume,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasType,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasType,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasPages,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasPages,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasOrganization,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasOrganization,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasEditor,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasEditor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,humanCreator,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/humanCreator,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasLocation,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasLocation,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasTitle,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasTitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,subject,DatatypeProperty,AnnotationProperty,Property/DatatypeProperty/edition,Property/AnnotationProperty/subject,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasEdition,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasEdition,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,bibliographicCitation,DatatypeProperty,AnnotationProperty,Property/DatatypeProperty/edition,Property/AnnotationProperty/bibliographicCitation,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasInstitution,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasInstitution,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasSchool,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasSchool,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasMrnumber,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasMrnumber,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,creator,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/creator,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasAnnotation,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasAnnotation,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,description,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/description,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasAddress,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasAddress,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasBooktitle,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasBooktitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,identifier,DatatypeProperty,AnnotationProperty,Property/DatatypeProperty/edition,Property/AnnotationProperty/identifier,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasAuthor,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasAuthor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasSize,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasSize,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasChapter,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasChapter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasLCCN,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasLCCN,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasISBN,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasISBN,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasContents,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasContents,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasAffiliation,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasAffiliation,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasJournal,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasJournal,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasSeries,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasSeries,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasNumber,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasNumber,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasMonth,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasMonth,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,title,DatatypeProperty,AnnotationProperty,Property/DatatypeProperty/edition,Property/AnnotationProperty/title,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasNote,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasNote,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasYear,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasYear,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,abstract,DatatypeProperty,AnnotationProperty,Property/DatatypeProperty/edition,Property/AnnotationProperty/abstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,howPublished,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/howPublished,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasKey,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasKey,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,edition,hasCrossref,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/hasCrossref,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,first,pageChapterData,ObjectProperty,DatatypeProperty,Property/ObjectProperty/first,Property/DatatypeProperty/pageChapterData,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,first,hasLanguage,ObjectProperty,DatatypeProperty,Property/ObjectProperty/first,Property/DatatypeProperty/hasLanguage,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,first,source,ObjectProperty,AnnotationProperty,Property/ObjectProperty/first,Property/AnnotationProperty/source,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,first,hasPublisher,ObjectProperty,DatatypeProperty,Property/ObjectProperty/first,Property/DatatypeProperty/hasPublisher,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,first,hasURL,ObjectProperty,DatatypeProperty,Property/ObjectProperty/first,Property/DatatypeProperty/hasURL,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,first,hasPrice,ObjectProperty,DatatypeProperty,Property/ObjectProperty/first,Property/DatatypeProperty/hasPrice,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,first,hasKeywords,ObjectProperty,DatatypeProperty,Property/ObjectProperty/first,Property/DatatypeProperty/hasKeywords,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,first,hasISSN,ObjectProperty,DatatypeProperty,Property/ObjectProperty/first,Property/DatatypeProperty/hasISSN,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,first,date,ObjectProperty,DatatypeProperty,Property/ObjectProperty/first,Property/DatatypeProperty/date,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,first,hasAbstract,ObjectProperty,DatatypeProperty,Property/ObjectProperty/first,Property/DatatypeProperty/hasAbstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,first,hasCopyright,ObjectProperty,DatatypeProperty,Property/ObjectProperty/first,Property/DatatypeProperty/hasCopyright,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,first,hasVolume,ObjectProperty,DatatypeProperty,Property/ObjectProperty/first,Property/DatatypeProperty/hasVolume,Property
